2.20390e-03 8.58820e-04
5.12818e-03 4.52415e-03
8.05178e-03 1.11146e-02
1.09679e-02 2.06252e-02
1.38734e-02 3.30468e-02
1.67653e-02 4.83674e-02
1.96408e-02 6.65719e-02
2.24972e-02 8.76427e-02
2.53316e-02 1.11559e-01
2.81413e-02 1.38298e-01
3.09234e-02 1.67832e-01
3.36753e-02 2.00134e-01
3.63944e-02 2.35172e-01
3.90778e-02 2.72911e-01
4.17231e-02 3.13315e-01
4.43277e-02 3.56344e-01
4.68889e-02 4.01956e-01
4.94043e-02 4.50106e-01
5.18714e-02 5.00748e-01
5.42878e-02 5.53832e-01
5.66512e-02 6.09306e-01
5.89593e-02 6.67116e-01
6.12097e-02 7.27206e-01
6.34003e-02 7.89516e-01
6.55290e-02 8.53986e-01
6.75937e-02 9.20552e-01
6.95923e-02 9.89151e-01
7.15229e-02 1.05971e+00
7.33836e-02 1.13217e+00
7.51726e-02 1.20646e+00
7.68882e-02 1.28249e+00
7.85287e-02 1.36021e+00
8.00924e-02 1.43953e+00
8.15778e-02 1.52037e+00
8.29836e-02 1.60266e+00
8.43083e-02 1.68631e+00
8.55506e-02 1.77124e+00
8.67093e-02 1.85738e+00
8.77833e-02 1.94463e+00
8.87715e-02 2.03292e+00
8.96729e-02 2.12215e+00
9.04868e-02 2.21224e+00
9.12122e-02 2.30309e+00
9.18486e-02 2.39463e+00
9.23951e-02 2.48676e+00
9.28514e-02 2.57939e+00
9.32170e-02 2.67243e+00
9.34915e-02 2.76579e+00
9.36747e-02 2.85938e+00
9.37663e-02 2.95311e+00
9.37663e-02 3.04689e+00
9.36747e-02 3.14062e+00
9.34915e-02 3.23421e+00
9.32170e-02 3.32757e+00
9.28514e-02 3.42061e+00
9.23951e-02 3.51324e+00
9.18486e-02 3.60537e+00
9.12122e-02 3.69691e+00
9.04868e-02 3.78776e+00
8.96729e-02 3.87785e+00
8.87715e-02 3.96708e+00
8.58820e-04 8.58820e-04 -2.10901e+00
8.58820e-04 4.52415e-03 -2.10897e+00
8.58820e-04 1.11146e-02 -2.10875e+00
8.58820e-04 2.06252e-02 -2.10811e+00
8.58820e-04 3.30468e-02 -2.10669e+00
8.58820e-04 4.83674e-02 -2.10404e+00
8.58820e-04 6.65719e-02 -2.09962e+00
8.58820e-04 8.76427e-02 -2.09279e+00
8.58820e-04 1.11559e-01 -2.08285e+00
8.58820e-04 1.38298e-01 -2.06908e+00
8.58820e-04 1.67832e-01 -2.05071e+00
8.58820e-04 2.00134e-01 -2.02703e+00
8.58820e-04 2.35172e-01 -1.99736e+00
8.58820e-04 2.72911e-01 -1.96113e+00
8.58820e-04 3.13315e-01 -1.91787e+00
8.58820e-04 3.56344e-01 -1.86722e+00
8.58820e-04 4.01956e-01 -1.80892e+00
8.58820e-04 4.50106e-01 -1.74282e+00
8.58820e-04 5.00748e-01 -1.66883e+00
8.58820e-04 5.53832e-01 -1.58689e+00
8.58820e-04 6.09306e-01 -1.49703e+00
8.58820e-04 6.67116e-01 -1.39931e+00
8.58820e-04 7.27206e-01 -1.29396e+00
8.58820e-04 7.89516e-01 -1.18141e+00
8.58820e-04 8.53986e-01 -1.06247e+00
8.58820e-04 9.20552e-01 -9.38379e-01
8.58820e-04 9.89151e-01 -8.10999e-01
8.58820e-04 1.05971e+00 -6.82837e-01
8.58820e-04 1.13217e+00 -5.57052e-01
8.58820e-04 1.20646e+00 -4.37311e-01
8.58820e-04 1.28249e+00 -3.27506e-01
8.58820e-04 1.36021e+00 -2.31312e-01
8.58820e-04 1.43953e+00 -1.51642e-01
8.58820e-04 1.52037e+00 -9.00978e-02
8.58820e-04 1.60266e+00 -4.65692e-02
8.58820e-04 1.68631e+00 -1.91495e-02
8.58820e-04 1.77124e+00 -4.48011e-03
8.58820e-04 1.85738e+00 1.50902e-03
8.58820e-04 1.94463e+00 2.68129e-03
8.58820e-04 2.03292e+00 1.94323e-03
8.58820e-04 2.12215e+00 9.50509e-04
8.58820e-04 2.21224e+00 3.08741e-04
8.58820e-04 2.30309e+00 3.42742e-05
8.58820e-04 2.39463e+00 -3.44552e-05
8.58820e-04 2.48676e+00 -2.97904e-05
8.58820e-04 2.57939e+00 -1.41942e-05
8.58820e-04 2.67243e+00 -4.79042e-06
8.58820e-04 2.76579e+00 -1.19964e-06
8.58820e-04 2.85938e+00 -2.22572e-07
8.58820e-04 2.95311e+00 -2.92158e-08
8.58820e-04 3.04689e+00 -2.27336e-09
8.58820e-04 3.14062e+00 -7.27830e-12
8.58820e-04 3.23421e+00 2.00406e-11
8.58820e-04 3.32757e+00 3.03272e-12
8.58820e-04 3.42061e+00 1.77198e-13
8.58820e-04 3.51324e+00 -2.13647e-13
8.58820e-04 3.60537e+00 2.76826e-13
8.58820e-04 3.69691e+00 -1.67679e-13
8.58820e-04 3.78776e+00 -2.20605e-13
8.58820e-04 3.87785e+00 7.43764e-13
8.58820e-04 3.96708e+00 -6.81648e-13
4.52415e-03 8.58820e-04 -2.10897e+00
4.52415e-03 4.52415e-03 -2.10893e+00
4.52415e-03 1.11146e-02 -2.10871e+00
4.52415e-03 2.06252e-02 -2.10806e+00
4.52415e-03 3.30468e-02 -2.10665e+00
4.52415e-03 4.83674e-02 -2.10400e+00
4.52415e-03 6.65719e-02 -2.09958e+00
4.52415e-03 8.76427e-02 -2.09275e+00
4.52415e-03 1.11559e-01 -2.08281e+00
4.52415e-03 1.38298e-01 -2.06904e+00
4.52415e-03 1.67832e-01 -2.05067e+00
4.52415e-03 2.00134e-01 -2.02699e+00
4.52415e-03 2.35172e-01 -1.99733e+00
4.52415e-03 2.72911e-01 -1.96110e+00
4.52415e-03 3.13315e-01 -1.91784e+00
4.52415e-03 3.56344e-01 -1.86719e+00
4.52415e-03 4.01956e-01 -1.80890e+00
4.52415e-03 4.50106e-01 -1.74280e+00
4.52415e-03 5.00748e-01 -1.66881e+00
4.52415e-03 5.53832e-01 -1.58688e+00
4.52415e-03 6.09306e-01 -1.49702e+00
4.52415e-03 6.67116e-01 -1.39930e+00
4.52415e-03 7.27206e-01 -1.29395e+00
4.52415e-03 7.89516e-01 -1.18141e+00
4.52415e-03 8.53986e-01 -1.06247e+00
4.52415e-03 9.20552e-01 -9.38379e-01
4.52415e-03 9.89151e-01 -8.11000e-01
4.52415e-03 1.05971e+00 -6.82839e-01
4.52415e-03 1.13217e+00 -5.57055e-01
4.52415e-03 1.20646e+00 -4.37314e-01
4.52415e-03 1.28249e+00 -3.27509e-01
4.52415e-03 1.36021e+00 -2.31314e-01
4.52415e-03 1.43953e+00 -1.51644e-01
4.52415e-03 1.52037e+00 -9.00992e-02
4.52415e-03 1.60266e+00 -4.65700e-02
4.52415e-03 1.68631e+00 -1.91499e-02
4.52415e-03 1.77124e+00 -4.48023e-03
4.52415e-03 1.85738e+00 1.50906e-03
4.52415e-03 1.94463e+00 2.68138e-03
4.52415e-03 2.03292e+00 1.94330e-03
4.52415e-03 2.12215e+00 9.50557e-04
4.52415e-03 2.21224e+00 3.08763e-04
4.52415e-03 2.30309e+00 3.42818e-05
4.52415e-03 2.39463e+00 -3.44536e-05
4.52415e-03 2.48676e+00 -2.97905e-05
4.52415e-03 2.57939e+00 -1.41945e-05
4.52415e-03 2.67243e+00 -4.79055e-06
4.52415e-03 2.76579e+00 -1.19968e-06
4.52415e-03 2.85938e+00 -2.22580e-07
4.52415e-03 2.95311e+00 -2.92171e-08
4.52415e-03 3.04689e+00 -2.27347e-09
4.52415e-03 3.14062e+00 -7.27671e-12
4.52415e-03 3.23421e+00 2.00432e-11
4.52415e-03 3.32757e+00 3.03320e-12
4.52415e-03 3.42061e+00 1.77277e-13
4.52415e-03 3.51324e+00 -2.13646e-13
4.52415e-03 3.60537e+00 2.76818e-13
4.52415e-03 3.69691e+00 -1.67659e-13
4.52415e-03 3.78776e+00 -2.20617e-13
4.52415e-03 3.87785e+00 7.43734e-13
4.52415e-03 3.96708e+00 -6.81565e-13
1.11146e-02 8.58820e-04 -2.10875e+00
1.11146e-02 4.52415e-03 -2.10871e+00
1.11146e-02 1.11146e-02 -2.10849e+00
1.11146e-02 2.06252e-02 -2.10785e+00
1.11146e-02 3.30468e-02 -2.10643e+00
1.11146e-02 4.83674e-02 -2.10379e+00
1.11146e-02 6.65719e-02 -2.09936e+00
1.11146e-02 8.76427e-02 -2.09254e+00
1.11146e-02 1.11559e-01 -2.08261e+00
1.11146e-02 1.38298e-01 -2.06884e+00
1.11146e-02 1.67832e-01 -2.05048e+00
1.11146e-02 2.00134e-01 -2.02681e+00
1.11146e-02 2.35172e-01 -1.99716e+00
1.11146e-02 2.72911e-01 -1.96095e+00
1.11146e-02 3.13315e-01 -1.91770e+00
1.11146e-02 3.56344e-01 -1.86706e+00
1.11146e-02 4.01956e-01 -1.80878e+00
1.11146e-02 4.50106e-01 -1.74270e+00
1.11146e-02 5.00748e-01 -1.66873e+00
1.11146e-02 5.53832e-01 -1.58681e+00
1.11146e-02 6.09306e-01 -1.49696e+00
1.11146e-02 6.67116e-01 -1.39926e+00
1.11146e-02 7.27206e-01 -1.29392e+00
1.11146e-02 7.89516e-01 -1.18139e+00
1.11146e-02 8.53986e-01 -1.06246e+00
1.11146e-02 9.20552e-01 -9.38377e-01
1.11146e-02 9.89151e-01 -8.11004e-01
1.11146e-02 1.05971e+00 -6.82849e-01
1.11146e-02 1.13217e+00 -5.57067e-01
1.11146e-02 1.20646e+00 -4.37328e-01
1.11146e-02 1.28249e+00 -3.27523e-01
1.11146e-02 1.36021e+00 -2.31327e-01
1.11146e-02 1.43953e+00 -1.51654e-01
1.11146e-02 1.52037e+00 -9.01063e-02
1.11146e-02 1.60266e+00 -4.65744e-02
1.11146e-02 1.68631e+00 -1.91520e-02
1.11146e-02 1.77124e+00 -4.48082e-03
1.11146e-02 1.85738e+00 1.50927e-03
1.11146e-02 1.94463e+00 2.68184e-03
1.11146e-02 2.03292e+00 1.94370e-03
1.11146e-02 2.12215e+00 9.50803e-04
1.11146e-02 2.21224e+00 3.08878e-04
1.11146e-02 2.30309e+00 3.43213e-05
1.11146e-02 2.39463e+00 -3.44454e-05
1.11146e-02 2.48676e+00 -2.97910e-05
1.11146e-02 2.57939e+00 -1.41958e-05
1.11146e-02 2.67243e+00 -4.79121e-06
1.11146e-02 2.76579e+00 -1.19988e-06
1.11146e-02 2.85938e+00 -2.22625e-07
1.11146e-02 2.95311e+00 -2.92239e-08
1.11146e-02 3.04689e+00 -2.27409e-09
1.11146e-02 3.14062e+00 -7.26843e-12
1.11146e-02 3.23421e+00 2.00565e-11
1.11146e-02 3.32757e+00 3.03568e-12
1.11146e-02 3.42061e+00 1.77692e-13
1.11146e-02 3.51324e+00 -2.13639e-13
1.11146e-02 3.60537e+00 2.76776e-13
1.11146e-02 3.69691e+00 -1.67555e-13
1.11146e-02 3.78776e+00 -2.20680e-13
1.11146e-02 3.87785e+00 7.43576e-13
1.11146e-02 3.96708e+00 -6.81131e-13
2.06252e-02 8.58820e-04 -2.10811e+00
2.06252e-02 4.52415e-03 -2.10806e+00
2.06252e-02 1.11146e-02 -2.10785e+00
2.06252e-02 2.06252e-02 -2.10720e+00
2.06252e-02 3.30468e-02 -2.10579e+00
2.06252e-02 4.83674e-02 -2.10315e+00
2.06252e-02 6.65719e-02 -2.09874e+00
2.06252e-02 8.76427e-02 -2.09192e+00
2.06252e-02 1.11559e-01 -2.08200e+00
2.06252e-02 1.38298e-01 -2.06825e+00
2.06252e-02 1.67832e-01 -2.04991e+00
2.06252e-02 2.00134e-01 -2.02627e+00
2.06252e-02 2.35172e-01 -1.99665e+00
2.06252e-02 2.72911e-01 -1.96048e+00
2.06252e-02 3.13315e-01 -1.91728e+00
2.06252e-02 3.56344e-01 -1.86668e+00
2.06252e-02 4.01956e-01 -1.80845e+00
2.06252e-02 4.50106e-01 -1.74242e+00
2.06252e-02 5.00748e-01 -1.66848e+00
2.06252e-02 5.53832e-01 -1.58661e+00
2.06252e-02 6.09306e-01 -1.49680e+00
2.06252e-02 6.67116e-01 -1.39914e+00
2.06252e-02 7.27206e-01 -1.29383e+00
2.06252e-02 7.89516e-01 -1.18133e+00
2.06252e-02 8.53986e-01 -1.06243e+00
2.06252e-02 9.20552e-01 -9.38371e-01
2.06252e-02 9.89151e-01 -8.11017e-01
2.06252e-02 1.05971e+00 -6.82876e-01
2.06252e-02 1.13217e+00 -5.57104e-01
2.06252e-02 1.20646e+00 -4.37369e-01
2.06252e-02 1.28249e+00 -3.27564e-01
2.06252e-02 1.36021e+00 -2.31363e-01
2.06252e-02 1.43953e+00 -1.51683e-01
2.06252e-02 1.52037e+00 -9.01273e-02
2.06252e-02 1.60266e+00 -4.65872e-02
2.06252e-02 1.68631e+00 -1.91582e-02
2.06252e-02 1.77124e+00 -4.48255e-03
2.06252e-02 1.85738e+00 1.50990e-03
2.06252e-02 1.94463e+00 2.68319e-03
2.06252e-02 2.03292e+00 1.94488e-03
2.06252e-02 2.12215e+00 9.51525e-04
2.06252e-02 2.21224e+00 3.09214e-04
2.06252e-02 2.30309e+00 3.44371e-05
2.06252e-02 2.39463e+00 -3.44212e-05
2.06252e-02 2.48676e+00 -2.97926e-05
2.06252e-02 2.57939e+00 -1.41998e-05
2.06252e-02 2.67243e+00 -4.79317e-06
2.06252e-02 2.76579e+00 -1.20049e-06
2.06252e-02 2.85938e+00 -2.22757e-07
2.06252e-02 2.95311e+00 -2.92440e-08
2.06252e-02 3.04689e+00 -2.27589e-09
2.06252e-02 3.14062e+00 -7.24414e-12
2.06252e-02 3.23421e+00 2.00954e-11
2.06252e-02 3.32757e+00 3.04296e-12
2.06252e-02 3.42061e+00 1.78909e-13
2.06252e-02 3.51324e+00 -2.13618e-13
2.06252e-02 3.60537e+00 2.76654e-13
2.06252e-02 3.69691e+00 -1.67250e-13
2.06252e-02 3.78776e+00 -2.20866e-13
2.06252e-02 3.87785e+00 7.43113e-13
2.06252e-02 3.96708e+00 -6.79859e-13
3.30468e-02 8.58820e-04 -2.10669e+00
3.30468e-02 4.52415e-03 -2.10665e+00
3.30468e-02 1.11146e-02 -2.10643e+00
3.30468e-02 2.06252e-02 -2.10579e+00
3.30468e-02 3.30468e-02 -2.10438e+00
3.30468e-02 4.83674e-02 -2.10175e+00
3.30468e-02 6.65719e-02 -2.09735e+00
3.30468e-02 8.76427e-02 -2.09055e+00
3.30468e-02 1.11559e-01 -2.08066e+00
3.30468e-02 1.38298e-01 -2.06695e+00
3.30468e-02 1.67832e-01 -2.04867e+00
3.30468e-02 2.00134e-01 -2.02509e+00
3.30468e-02 2.35172e-01 -1.99554e+00
3.30468e-02 2.72911e-01 -1.95945e+00
3.30468e-02 3.13315e-01 -1.91634e+00
3.30468e-02 3.56344e-01 -1.86585e+00
3.30468e-02 4.01956e-01 -1.80772e+00
3.30468e-02 4.50106e-01 -1.74178e+00
3.30468e-02 5.00748e-01 -1.66795e+00
3.30468e-02 5.53832e-01 -1.58617e+00
3.30468e-02 6.09306e-01 -1.49645e+00
3.30468e-02 6.67116e-01 -1.39887e+00
3.30468e-02 7.27206e-01 -1.29364e+00
3.30468e-02 7.89516e-01 -1.18121e+00
3.30468e-02 8.53986e-01 -1.06236e+00
3.30468e-02 9.20552e-01 -9.38357e-01
3.30468e-02 9.89151e-01 -8.11046e-01
3.30468e-02 1.05971e+00 -6.82936e-01
3.30468e-02 1.13217e+00 -5.57185e-01
3.30468e-02 1.20646e+00 -4.37460e-01
3.30468e-02 1.28249e+00 -3.27653e-01
3.30468e-02 1.36021e+00 -2.31443e-01
3.30468e-02 1.43953e+00 -1.51748e-01
3.30468e-02 1.52037e+00 -9.01735e-02
3.30468e-02 1.60266e+00 -4.66156e-02
3.30468e-02 1.68631e+00 -1.91720e-02
3.30468e-02 1.77124e+00 -4.48637e-03
3.30468e-02 1.85738e+00 1.51128e-03
3.30468e-02 1.94463e+00 2.68618e-03
3.30468e-02 2.03292e+00 1.94748e-03
3.30468e-02 2.12215e+00 9.53120e-04
3.30468e-02 2.21224e+00 3.09957e-04
3.30468e-02 2.30309e+00 3.46932e-05
3.30468e-02 2.39463e+00 -3.43677e-05
3.30468e-02 2.48676e+00 -2.97959e-05
3.30468e-02 2.57939e+00 -1.42085e-05
3.30468e-02 2.67243e+00 -4.79748e-06
3.30468e-02 2.76579e+00 -1.20182e-06
3.30468e-02 2.85938e+00 -2.23048e-07
3.30468e-02 2.95311e+00 -2.92884e-08
3.30468e-02 3.04689e+00 -2.27988e-09
3.30468e-02 3.14062e+00 -7.19035e-12
3.30468e-02 3.23421e+00 2.01817e-11
3.30468e-02 3.32757e+00 3.05906e-12
3.30468e-02 3.42061e+00 1.81598e-13
3.30468e-02 3.51324e+00 -2.13571e-13
3.30468e-02 3.60537e+00 2.76385e-13
3.30468e-02 3.69691e+00 -1.66577e-13
3.30468e-02 3.78776e+00 -2.21275e-13
3.30468e-02 3.87785e+00 7.42091e-13
3.30468e-02 3.96708e+00 -6.77054e-13
4.83674e-02 8.58820e-04 -2.10404e+00
4.83674e-02 4.52415e-03 -2.10400e+00
4.83674e-02 1.11146e-02 -2.10379e+00
4.83674e-02 2.06252e-02 -2.10315e+00
4.83674e-02 3.30468e-02 -2.10175e+00
4.83674e-02 4.83674e-02 -2.09913e+00
4.83674e-02 6.65719e-02 -2.09476e+00
4.83674e-02 8.76427e-02 -2.08800e+00
4.83674e-02 1.11559e-01 -2.07816e+00
4.83674e-02 1.38298e-01 -2.06452e+00
4.83674e-02 1.67832e-01 -2.04633e+00
4.83674e-02 2.00134e-01 -2.02287e+00
4.83674e-02 2.35172e-01 -1.99347e+00
4.83674e-02 2.72911e-01 -1.95754e+00
4.83674e-02 3.13315e-01 -1.91460e+00
4.83674e-02 3.56344e-01 -1.86429e+00
4.83674e-02 4.01956e-01 -1.80634e+00
4.83674e-02 4.50106e-01 -1.74060e+00
4.83674e-02 5.00748e-01 -1.66695e+00
4.83674e-02 5.53832e-01 -1.58535e+00
4.83674e-02 6.09306e-01 -1.49579e+00
4.83674e-02 6.67116e-01 -1.39836e+00
4.83674e-02 7.27206e-01 -1.29328e+00
4.83674e-02 7.89516e-01 -1.18097e+00
4.83674e-02 8.53986e-01 -1.06224e+00
4.83674e-02 9.20552e-01 -9.38331e-01
4.83674e-02 9.89151e-01 -8.11099e-01
4.83674e-02 1.05971e+00 -6.83049e-01
4.83674e-02 1.13217e+00 -5.57336e-01
