2.20390e-03 8.58820e-04
5.12818e-03 4.52415e-03
8.05178e-03 1.11146e-02
1.09679e-02 2.06252e-02
1.38734e-02 3.30468e-02
1.67653e-02 4.83674e-02
1.96408e-02 6.65719e-02
2.24972e-02 8.76427e-02
2.53316e-02 1.11559e-01
2.81413e-02 1.38298e-01
3.09234e-02 1.67832e-01
3.36753e-02 2.00134e-01
3.63944e-02 2.35172e-01
3.90778e-02 2.72911e-01
4.17231e-02 3.13315e-01
4.43277e-02 3.56344e-01
4.68889e-02 4.01956e-01
4.94043e-02 4.50106e-01
5.18714e-02 5.00748e-01
5.42878e-02 5.53832e-01
5.66512e-02 6.09306e-01
5.89593e-02 6.67116e-01
6.12097e-02 7.27206e-01
6.34003e-02 7.89516e-01
6.55290e-02 8.53986e-01
6.75937e-02 9.20552e-01
6.95923e-02 9.89151e-01
7.15229e-02 1.05971e+00
7.33836e-02 1.13217e+00
7.51726e-02 1.20646e+00
7.68882e-02 1.28249e+00
7.85287e-02 1.36021e+00
8.00924e-02 1.43953e+00
8.15778e-02 1.52037e+00
8.29836e-02 1.60266e+00
8.43083e-02 1.68631e+00
8.55506e-02 1.77124e+00
8.67093e-02 1.85738e+00
8.77833e-02 1.94463e+00
8.87715e-02 2.03292e+00
8.96729e-02 2.12215e+00
9.04868e-02 2.21224e+00
9.12122e-02 2.30309e+00
9.18486e-02 2.39463e+00
9.23951e-02 2.48676e+00
9.28514e-02 2.57939e+00
9.32170e-02 2.67243e+00
9.34915e-02 2.76579e+00
9.36747e-02 2.85938e+00
9.37663e-02 2.95311e+00
9.37663e-02 3.04689e+00
9.36747e-02 3.14062e+00
9.34915e-02 3.23421e+00
9.32170e-02 3.32757e+00
9.28514e-02 3.42061e+00
9.23951e-02 3.51324e+00
9.18486e-02 3.60537e+00
9.12122e-02 3.69691e+00
9.04868e-02 3.78776e+00
8.96729e-02 3.87785e+00
8.87715e-02 3.96708e+00
8.77833e-02 4.05537e+00
8.67093e-02 4.14262e+00
8.58820e-04 8.58820e-04 2.88825e-06
8.58820e-04 4.52415e-03 2.88796e-06
8.58820e-04 1.11146e-02 2.88644e-06
8.58820e-04 2.06252e-02 2.88201e-06
8.58820e-04 3.30468e-02 2.87226e-06
8.58820e-04 4.83674e-02 2.85413e-06
8.58820e-04 6.65719e-02 2.82410e-06
8.58820e-04 8.76427e-02 2.77835e-06
8.58820e-04 1.11559e-01 2.71319e-06
8.58820e-04 1.38298e-01 2.62546e-06
8.58820e-04 1.67832e-01 2.51309e-06
8.58820e-04 2.00134e-01 2.37561e-06
8.58820e-04 2.35172e-01 2.21452e-06
8.58820e-04 2.72911e-01 2.03337e-06
8.58820e-04 3.13315e-01 1.83756e-06
8.58820e-04 3.56344e-01 1.63376e-06
8.58820e-04 4.01956e-01 1.42910e-06
8.58820e-04 4.50106e-01 1.23033e-06
8.58820e-04 5.00748e-01 1.04309e-06
8.58820e-04 5.53832e-01 8.71514e-07
8.58820e-04 6.09306e-01 7.18033e-07
8.58820e-04 6.67116e-01 5.83575e-07
8.58820e-04 7.27206e-01 4.67859e-07
8.58820e-04 7.89516e-01 3.69771e-07
8.58820e-04 8.53986e-01 2.87716e-07
8.58820e-04 9.20552e-01 2.19904e-07
8.58820e-04 9.89151e-01 1.64541e-07
8.58820e-04 1.05971e+00 1.19944e-07
8.58820e-04 1.13217e+00 8.45871e-08
8.58820e-04 1.20646e+00 5.71111e-08
8.58820e-04 1.28249e+00 3.63012e-08
8.58820e-04 1.36021e+00 2.10617e-08
8.58820e-04 1.43953e+00 1.03930e-08
8.58820e-04 1.52037e+00 3.37731e-09
8.58820e-04 1.60266e+00 -8.22442e-10
8.58820e-04 1.68631e+00 -2.95628e-09
8.58820e-04 1.77124e+00 -3.67495e-09
8.58820e-04 1.85738e+00 -3.51790e-09
8.58820e-04 1.94463e+00 -2.90554e-09
8.58820e-04 2.03292e+00 -2.13970e-09
8.58820e-04 2.12215e+00 -1.41414e-09
8.58820e-04 2.21224e+00 -8.32841e-10
8.58820e-04 2.30309e+00 -4.30422e-10
8.58820e-04 2.39463e+00 -1.91734e-10
8.58820e-04 2.48676e+00 -7.27720e-11
8.58820e-04 2.57939e+00 -2.37358e-11
8.58820e-04 2.67243e+00 -6.93482e-12
8.58820e-04 2.76579e+00 -1.93093e-12
8.58820e-04 2.85938e+00 -5.27422e-13
8.58820e-04 2.95311e+00 -1.36880e-13
8.58820e-04 3.04689e+00 -3.20900e-14
8.58820e-04 3.14062e+00 -6.58565e-15
8.58820e-04 3.23421e+00 -1.16943e-15
8.58820e-04 3.32757e+00 -1.79432e-16
8.58820e-04 3.42061e+00 -2.39082e-17
8.58820e-04 3.51324e+00 -2.80215e-18
8.58820e-04 3.60537e+00 -2.93108e-19
8.58820e-04 3.69691e+00 -2.65818e-20
8.58820e-04 3.78776e+00 -1.89894e-21
8.58820e-04 3.87785e+00 -2.17865e-22
8.58820e-04 3.96708e+00 -2.76324e-23
8.58820e-04 4.05537e+00 2.83548e-23
8.58820e-04 4.14262e+00 -8.97384e-24
4.52415e-03 8.58820e-04 8.01467e-05
4.52415e-03 4.52415e-03 8.01386e-05
4.52415e-03 1.11146e-02 8.00966e-05
4.52415e-03 2.06252e-02 7.99736e-05
4.52415e-03 3.30468e-02 7.97029e-05
4.52415e-03 4.83674e-02 7.92000e-05
4.52415e-03 6.65719e-02 7.83667e-05
4.52415e-03 8.76427e-02 7.70973e-05
4.52415e-03 1.11559e-01 7.52892e-05
4.52415e-03 1.38298e-01 7.28548e-05
4.52415e-03 1.67832e-01 6.97368e-05
4.52415e-03 2.00134e-01 6.59222e-05
4.52415e-03 2.35172e-01 6.14522e-05
4.52415e-03 2.72911e-01 5.64255e-05
4.52415e-03 3.13315e-01 5.09921e-05
4.52415e-03 3.56344e-01 4.53368e-05
4.52415e-03 4.01956e-01 3.96576e-05
4.52415e-03 4.50106e-01 3.41418e-05
4.52415e-03 5.00748e-01 2.89462e-05
4.52415e-03 5.53832e-01 2.41848e-05
4.52415e-03 6.09306e-01 1.99257e-05
4.52415e-03 6.67116e-01 1.61945e-05
4.52415e-03 7.27206e-01 1.29834e-05
4.52415e-03 7.89516e-01 1.02614e-05
4.52415e-03 8.53986e-01 7.98431e-06
4.52415e-03 9.20552e-01 6.10249e-06
4.52415e-03 9.89151e-01 4.56614e-06
4.52415e-03 1.05971e+00 3.32853e-06
4.52415e-03 1.13217e+00 2.34735e-06
4.52415e-03 1.20646e+00 1.58488e-06
4.52415e-03 1.28249e+00 1.00739e-06
4.52415e-03 1.36021e+00 5.84481e-07
4.52415e-03 1.43953e+00 2.88414e-07
4.52415e-03 1.52037e+00 9.37245e-08
4.52415e-03 1.60266e+00 -2.28223e-08
4.52415e-03 1.68631e+00 -8.20383e-08
4.52415e-03 1.77124e+00 -1.01982e-07
4.52415e-03 1.85738e+00 -9.76244e-08
4.52415e-03 1.94463e+00 -8.06312e-08
4.52415e-03 2.03292e+00 -5.93786e-08
4.52415e-03 2.12215e+00 -3.92438e-08
4.52415e-03 2.21224e+00 -2.31122e-08
4.52415e-03 2.30309e+00 -1.19447e-08
4.52415e-03 2.39463e+00 -5.32083e-09
4.52415e-03 2.48676e+00 -2.01951e-09
4.52415e-03 2.57939e+00 -6.58696e-10
4.52415e-03 2.67243e+00 -1.92449e-10
4.52415e-03 2.76579e+00 -5.35854e-11
4.52415e-03 2.85938e+00 -1.46366e-11
4.52415e-03 2.95311e+00 -3.79858e-12
4.52415e-03 3.04689e+00 -8.90535e-13
4.52415e-03 3.14062e+00 -1.82760e-13
4.52415e-03 3.23421e+00 -3.24531e-14
4.52415e-03 3.32757e+00 -4.97945e-15
4.52415e-03 3.42061e+00 -6.63480e-16
4.52415e-03 3.51324e+00 -7.77629e-17
4.52415e-03 3.60537e+00 -8.13409e-18
4.52415e-03 3.69691e+00 -7.37676e-19
4.52415e-03 3.78776e+00 -5.26981e-20
4.52415e-03 3.87785e+00 -6.04586e-21
4.52415e-03 3.96708e+00 -7.66844e-22
4.52415e-03 4.05537e+00 7.86840e-22
4.52415e-03 4.14262e+00 -2.49009e-22
1.11146e-02 8.58820e-04 4.83616e-04
1.11146e-02 4.52415e-03 4.83568e-04
1.11146e-02 1.11146e-02 4.83314e-04
1.11146e-02 2.06252e-02 4.82572e-04
1.11146e-02 3.30468e-02 4.80939e-04
1.11146e-02 4.83674e-02 4.77906e-04
1.11146e-02 6.65719e-02 4.72879e-04
1.11146e-02 8.76427e-02 4.65222e-04
1.11146e-02 1.11559e-01 4.54314e-04
1.11146e-02 1.38298e-01 4.39629e-04
1.11146e-02 1.67832e-01 4.20819e-04
1.11146e-02 2.00134e-01 3.97806e-04
1.11146e-02 2.35172e-01 3.70839e-04
1.11146e-02 2.72911e-01 3.40512e-04
1.11146e-02 3.13315e-01 3.07729e-04
1.11146e-02 3.56344e-01 2.73606e-04
1.11146e-02 4.01956e-01 2.39337e-04
1.11146e-02 4.50106e-01 2.06053e-04
1.11146e-02 5.00748e-01 1.74700e-04
1.11146e-02 5.53832e-01 1.45966e-04
1.11146e-02 6.09306e-01 1.20262e-04
1.11146e-02 6.67116e-01 9.77433e-05
1.11146e-02 7.27206e-01 7.83629e-05
1.11146e-02 7.89516e-01 6.19345e-05
1.11146e-02 8.53986e-01 4.81912e-05
1.11146e-02 9.20552e-01 3.68332e-05
1.11146e-02 9.89151e-01 2.75603e-05
1.11146e-02 1.05971e+00 2.00904e-05
1.11146e-02 1.13217e+00 1.41683e-05
1.11146e-02 1.20646e+00 9.56614e-06
1.11146e-02 1.28249e+00 6.08051e-06
1.11146e-02 1.36021e+00 3.52792e-06
1.11146e-02 1.43953e+00 1.74089e-06
1.11146e-02 1.52037e+00 5.65758e-07
1.11146e-02 1.60266e+00 -1.37717e-07
1.11146e-02 1.68631e+00 -4.95151e-07
1.11146e-02 1.77124e+00 -6.15543e-07
1.11146e-02 1.85738e+00 -5.89249e-07
1.11146e-02 1.94463e+00 -4.86686e-07
1.11146e-02 2.03292e+00 -3.58410e-07
1.11146e-02 2.12215e+00 -2.36879e-07
1.11146e-02 2.21224e+00 -1.39509e-07
1.11146e-02 2.30309e+00 -7.21005e-08
1.11146e-02 2.39463e+00 -3.21179e-08
1.11146e-02 2.48676e+00 -1.21904e-08
1.11146e-02 2.57939e+00 -3.97610e-09
1.11146e-02 2.67243e+00 -1.16169e-09
1.11146e-02 2.76579e+00 -3.23459e-10
1.11146e-02 2.85938e+00 -8.83508e-11
1.11146e-02 2.95311e+00 -2.29294e-11
1.11146e-02 3.04689e+00 -5.37556e-12
1.11146e-02 3.14062e+00 -1.10320e-12
1.11146e-02 3.23421e+00 -1.95898e-13
1.11146e-02 3.32757e+00 -3.00578e-14
1.11146e-02 3.42061e+00 -4.00501e-15
1.11146e-02 3.51324e+00 -4.69405e-16
1.11146e-02 3.60537e+00 -4.91002e-17
1.11146e-02 3.69691e+00 -4.45290e-18
1.11146e-02 3.78776e+00 -3.18111e-19
1.11146e-02 3.87785e+00 -3.64901e-20
1.11146e-02 3.96708e+00 -4.62939e-21
1.11146e-02 4.05537e+00 4.74838e-21
1.11146e-02 4.14262e+00 -1.50230e-21
2.06252e-02 8.58820e-04 1.66426e-03
2.06252e-02 4.52415e-03 1.66409e-03
2.06252e-02 1.11146e-02 1.66322e-03
2.06252e-02 2.06252e-02 1.66067e-03
2.06252e-02 3.30468e-02 1.65506e-03
2.06252e-02 4.83674e-02 1.64463e-03
2.06252e-02 6.65719e-02 1.62734e-03
2.06252e-02 8.76427e-02 1.60102e-03
2.06252e-02 1.11559e-01 1.56351e-03
2.06252e-02 1.38298e-01 1.51302e-03
2.06252e-02 1.67832e-01 1.44834e-03
2.06252e-02 2.00134e-01 1.36919e-03
2.06252e-02 2.35172e-01 1.27644e-03
2.06252e-02 2.72911e-01 1.17212e-03
2.06252e-02 3.13315e-01 1.05934e-03
2.06252e-02 3.56344e-01 9.41936e-04
2.06252e-02 4.01956e-01 8.24012e-04
2.06252e-02 4.50106e-01 7.09461e-04
2.06252e-02 5.00748e-01 6.01541e-04
2.06252e-02 5.53832e-01 5.02626e-04
2.06252e-02 6.09306e-01 4.14133e-04
2.06252e-02 6.67116e-01 3.36599e-04
2.06252e-02 7.27206e-01 2.69867e-04
2.06252e-02 7.89516e-01 2.13295e-04
2.06252e-02 8.53986e-01 1.65968e-04
2.06252e-02 9.20552e-01 1.26854e-04
2.06252e-02 9.89151e-01 9.49191e-05
2.06252e-02 1.05971e+00 6.91934e-05
2.06252e-02 1.13217e+00 4.87977e-05
2.06252e-02 1.20646e+00 3.29477e-05
2.06252e-02 1.28249e+00 2.09429e-05
2.06252e-02 1.36021e+00 1.21514e-05
2.06252e-02 1.43953e+00 5.99654e-06
2.06252e-02 1.52037e+00 1.94906e-06
2.06252e-02 1.60266e+00 -4.73969e-07
2.06252e-02 1.68631e+00 -1.70518e-06
2.06252e-02 1.77124e+00 -2.11995e-06
2.06252e-02 1.85738e+00 -2.02948e-06
2.06252e-02 1.94463e+00 -1.67629e-06
2.06252e-02 2.03292e+00 -1.23452e-06
2.06252e-02 2.12215e+00 -8.15938e-07
2.06252e-02 2.21224e+00 -4.80557e-07
2.06252e-02 2.30309e+00 -2.48368e-07
2.06252e-02 2.39463e+00 -1.10641e-07
2.06252e-02 2.48676e+00 -4.19945e-08
2.06252e-02 2.57939e+00 -1.36974e-08
2.06252e-02 2.67243e+00 -4.00195e-09
2.06252e-02 2.76579e+00 -1.11429e-09
2.06252e-02 2.85938e+00 -3.04361e-10
2.06252e-02 2.95311e+00 -7.89901e-11
2.06252e-02 3.04689e+00 -1.85185e-11
2.06252e-02 3.14062e+00 -3.80048e-12
2.06252e-02 3.23421e+00 -6.74866e-13
2.06252e-02 3.32757e+00 -1.03549e-13
2.06252e-02 3.42061e+00 -1.37973e-14
2.06252e-02 3.51324e+00 -1.61710e-15
2.06252e-02 3.60537e+00 -1.69149e-16
2.06252e-02 3.69691e+00 -1.53405e-17
2.06252e-02 3.78776e+00 -1.09596e-18
2.06252e-02 3.87785e+00 -1.25659e-19
2.06252e-02 3.96708e+00 -1.59526e-20
2.06252e-02 4.05537e+00 1.63454e-20
2.06252e-02 4.14262e+00 -5.16731e-21
3.30468e-02 8.58820e-04 4.26628e-03
3.30468e-02 4.52415e-03 4.26585e-03
3.30468e-02 1.11146e-02 4.26362e-03
3.30468e-02 2.06252e-02 4.25709e-03
3.30468e-02 3.30468e-02 4.24273e-03
3.30468e-02 4.83674e-02 4.21605e-03
3.30468e-02 6.65719e-02 4.17184e-03
3.30468e-02 8.76427e-02 4.10448e-03
3.30468e-02 1.11559e-01 4.00852e-03
3.30468e-02 1.38298e-01 3.87930e-03
3.30468e-02 1.67832e-01 3.71377e-03
3.30468e-02 2.00134e-01 3.51118e-03
3.30468e-02 2.35172e-01 3.27370e-03
3.30468e-02 2.72911e-01 3.00654e-03
3.30468e-02 3.13315e-01 2.71762e-03
3.30468e-02 3.56344e-01 2.41677e-03
3.30468e-02 4.01956e-01 2.11450e-03
3.30468e-02 4.50106e-01 1.82079e-03
3.30468e-02 5.00748e-01 1.54400e-03
3.30468e-02 5.53832e-01 1.29025e-03
3.30468e-02 6.09306e-01 1.06318e-03
3.30468e-02 6.67116e-01 8.64202e-04
3.30468e-02 7.27206e-01 6.92912e-04
3.30468e-02 7.89516e-01 5.47686e-04
3.30468e-02 8.53986e-01 4.26181e-04
3.30468e-02 9.20552e-01 3.25753e-04
3.30468e-02 9.89151e-01 2.43754e-04
3.30468e-02 1.05971e+00 1.77696e-04
3.30468e-02 1.13217e+00 1.25321e-04
3.30468e-02 1.20646e+00 8.46185e-05
3.30468e-02 1.28249e+00 5.37892e-05
3.30468e-02 1.36021e+00 3.12112e-05
3.30468e-02 1.43953e+00 1.54039e-05
3.30468e-02 1.52037e+00 5.00843e-06
3.30468e-02 1.60266e+00 -1.21525e-06
3.30468e-02 1.68631e+00 -4.37806e-06
3.30468e-02 1.77124e+00 -5.44398e-06
3.30468e-02 1.85738e+00 -5.21217e-06
3.30468e-02 1.94463e+00 -4.30544e-06
3.30468e-02 2.03292e+00 -3.17100e-06
3.30468e-02 2.12215e+00 -2.09599e-06
3.30468e-02 2.21224e+00 -1.23455e-06
3.30468e-02 2.30309e+00 -6.38097e-07
3.30468e-02 2.39463e+00 -2.84270e-07
3.30468e-02 2.48676e+00 -1.07901e-07
3.30468e-02 2.57939e+00 -3.51953e-08
3.30468e-02 2.67243e+00 -1.02830e-08
3.30468e-02 2.76579e+00 -2.86314e-09
3.30468e-02 2.85938e+00 -7.82039e-10
3.30468e-02 2.95311e+00 -2.02961e-10
3.30468e-02 3.04689e+00 -4.75830e-11
3.30468e-02 3.14062e+00 -9.76541e-12
3.30468e-02 3.23421e+00 -1.73410e-12
3.30468e-02 3.32757e+00 -2.66077e-13
3.30468e-02 3.42061e+00 -3.54533e-14
3.30468e-02 3.51324e+00 -4.15525e-15
3.30468e-02 3.60537e+00 -4.34637e-16
3.30468e-02 3.69691e+00 -3.94200e-17
3.30468e-02 3.78776e+00 -2.81652e-18
3.30468e-02 3.87785e+00 -3.22613e-19
3.30468e-02 3.96708e+00 -4.10162e-20
3.30468e-02 4.05537e+00 4.19282e-20
3.30468e-02 4.14262e+00 -1.32318e-20
4.83674e-02 8.58820e-04 9.11397e-03
4.83674e-02 4.52415e-03 9.11306e-03
4.83674e-02 1.11146e-02 9.10831e-03
4.83674e-02 2.06252e-02 9.09442e-03
4.83674e-02 3.30468e-02 9.06387e-03
4.83674e-02 4.83674e-02 9.00709e-03
4.83674e-02 6.65719e-02 8.91298e-03
4.83674e-02 8.76427e-02 8.76962e-03
4.83674e-02 1.11559e-01 8.56534e-03
4.83674e-02 1.38298e-01 8.29021e-03
4.83674e-02 1.67832e-01 7.93765e-03
4.83674e-02 2.00134e-01 7.50602e-03
4.83674e-02 2.35172e-01 6.99984e-03
4.83674e-02 2.72911e-01 6.43014e-03
4.83674e-02 3.13315e-01 5.81372e-03
4.83674e-02 3.56344e-01 5.17148e-03
4.83674e-02 4.01956e-01 4.52584e-03
4.83674e-02 4.50106e-01 3.89815e-03
4.83674e-02 5.00748e-01 3.30632e-03
4.83674e-02 5.53832e-01 2.76348e-03
4.83674e-02 6.09306e-01 2.27753e-03
4.83674e-02 6.67116e-01 1.85154e-03
4.83674e-02 7.27206e-01 1.48473e-03
4.83674e-02 7.89516e-01 1.17366e-03
4.83674e-02 8.53986e-01 9.13351e-04
4.83674e-02 9.20552e-01 6.98171e-04
4.83674e-02 9.89151e-01 5.22459e-04
4.83674e-02 1.05971e+00 3.80891e-04
4.83674e-02 1.13217e+00 2.68642e-04
4.83674e-02 1.20646e+00 1.81402e-04
4.83674e-02 1.28249e+00 1.15320e-04
4.83674e-02 1.36021e+00 6.69221e-05
4.83674e-02 1.43953e+00 3.30350e-05
4.83674e-02 1.52037e+00 1.07478e-05
4.83674e-02 1.60266e+00 -2.59705e-06
4.83674e-02 1.68631e+00 -9.38034e-06
4.83674e-02 1.77124e+00 -1.16681e-05
4.83674e-02 1.85738e+00 -1.11733e-05
4.83674e-02 1.94463e+00 -9.23096e-06
4.83674e-02 2.03292e+00 -6.79965e-06
