2.20390e-03 8.58820e-04
5.12818e-03 4.52415e-03
8.05178e-03 1.11146e-02
1.09679e-02 2.06252e-02
1.38734e-02 3.30468e-02
1.67653e-02 4.83674e-02
1.96408e-02 6.65719e-02
2.24972e-02 8.76427e-02
2.53316e-02 1.11559e-01
2.81413e-02 1.38298e-01
3.09234e-02 1.67832e-01
3.36753e-02 2.00134e-01
3.63944e-02 2.35172e-01
3.90778e-02 2.72911e-01
4.17231e-02 3.13315e-01
4.43277e-02 3.56344e-01
4.68889e-02 4.01956e-01
4.94043e-02 4.50106e-01
5.18714e-02 5.00748e-01
5.42878e-02 5.53832e-01
5.66512e-02 6.09306e-01
5.89593e-02 6.67116e-01
6.12097e-02 7.27206e-01
6.34003e-02 7.89516e-01
6.55290e-02 8.53986e-01
6.75937e-02 9.20552e-01
6.95923e-02 9.89151e-01
7.15229e-02 1.05971e+00
7.33836e-02 1.13217e+00
7.51726e-02 1.20646e+00
7.68882e-02 1.28249e+00
7.85287e-02 1.36021e+00
8.00924e-02 1.43953e+00
8.15778e-02 1.52037e+00
8.29836e-02 1.60266e+00
8.43083e-02 1.68631e+00
8.55506e-02 1.77124e+00
8.67093e-02 1.85738e+00
8.77833e-02 1.94463e+00
8.87715e-02 2.03292e+00
8.96729e-02 2.12215e+00
9.04868e-02 2.21224e+00
9.12122e-02 2.30309e+00
9.18486e-02 2.39463e+00
9.23951e-02 2.48676e+00
9.28514e-02 2.57939e+00
9.32170e-02 2.67243e+00
9.34915e-02 2.76579e+00
9.36747e-02 2.85938e+00
9.37663e-02 2.95311e+00
9.37663e-02 3.04689e+00
9.36747e-02 3.14062e+00
9.34915e-02 3.23421e+00
9.32170e-02 3.32757e+00
9.28514e-02 3.42061e+00
9.23951e-02 3.51324e+00
9.18486e-02 3.60537e+00
9.12122e-02 3.69691e+00
9.04868e-02 3.78776e+00
8.96729e-02 3.87785e+00
8.87715e-02 3.96708e+00
8.77833e-02 4.05537e+00
8.67093e-02 4.14262e+00
8.55506e-02 4.22876e+00
8.43083e-02 4.31369e+00
8.29836e-02 4.39734e+00
8.58820e-04 8.58820e-04 2.15122e-12
8.58820e-04 4.52415e-03 5.96845e-11
8.58820e-04 1.11146e-02 3.60034e-10
8.58820e-04 2.06252e-02 1.23792e-09
8.58820e-04 3.30468e-02 3.16744e-09
8.58820e-04 4.83674e-02 6.74293e-09
8.58820e-04 6.65719e-02 1.26417e-08
8.58820e-04 8.76427e-02 2.15611e-08
8.58820e-04 1.11559e-01 3.41271e-08
8.58820e-04 1.38298e-01 5.07756e-08
8.58820e-04 1.67832e-01 7.16227e-08
8.58820e-04 2.00134e-01 9.63474e-08
8.58820e-04 2.35172e-01 1.24124e-07
8.58820e-04 2.72911e-01 1.53637e-07
8.58820e-04 3.13315e-01 1.83193e-07
8.58820e-04 3.56344e-01 2.10926e-07
8.58820e-04 4.01956e-01 2.35054e-07
8.58820e-04 4.50106e-01 2.54113e-07
8.58820e-04 5.00748e-01 2.67142e-07
8.58820e-04 5.53832e-01 2.73750e-07
8.58820e-04 6.09306e-01 2.74087e-07
8.58820e-04 6.67116e-01 2.68738e-07
8.58820e-04 7.27206e-01 2.58572e-07
8.58820e-04 7.89516e-01 2.44603e-07
8.58820e-04 8.53986e-01 2.27861e-07
8.58820e-04 9.20552e-01 2.09307e-07
8.58820e-04 9.89151e-01 1.89781e-07
8.58820e-04 1.05971e+00 1.69979e-07
8.58820e-04 1.13217e+00 1.50449e-07
8.58820e-04 1.20646e+00 1.31599e-07
8.58820e-04 1.28249e+00 1.13712e-07
8.58820e-04 1.36021e+00 9.69620e-08
8.58820e-04 1.43953e+00 8.14318e-08
8.58820e-04 1.52037e+00 6.71390e-08
8.58820e-04 1.60266e+00 5.40623e-08
8.58820e-04 1.68631e+00 4.21762e-08
8.58820e-04 1.77124e+00 3.14889e-08
8.58820e-04 1.85738e+00 2.20760e-08
8.58820e-04 1.94463e+00 1.40910e-08
8.58820e-04 2.03292e+00 7.73218e-09
8.58820e-04 2.12215e+00 3.15518e-09
8.58820e-04 2.21224e+00 3.52007e-10
8.58820e-04 2.30309e+00 -9.34401e-10
8.58820e-04 2.39463e+00 -1.17991e-09
8.58820e-04 2.48676e+00 -9.19171e-10
8.58820e-04 2.57939e+00 -5.56285e-10
8.58820e-04 2.67243e+00 -2.81620e-10
8.58820e-04 2.76579e+00 -1.23984e-10
8.58820e-04 2.85938e+00 -4.83448e-11
8.58820e-04 2.95311e+00 -1.67375e-11
8.58820e-04 3.04689e+00 -5.11386e-12
8.58820e-04 3.14062e+00 -1.36560e-12
8.58820e-04 3.23421e+00 -3.14685e-13
8.58820e-04 3.32757e+00 -6.14129e-14
8.58820e-04 3.42061e+00 -9.81849e-15
8.58820e-04 3.51324e+00 -1.19097e-15
8.58820e-04 3.60537e+00 -8.15627e-17
8.58820e-04 3.69691e+00 6.01631e-18
8.58820e-04 3.78776e+00 3.17979e-18
8.58820e-04 3.87785e+00 6.36932e-19
8.58820e-04 3.96708e+00 9.03486e-20
8.58820e-04 4.05537e+00 1.00596e-20
8.58820e-04 4.14262e+00 9.07604e-22
8.58820e-04 4.22876e+00 6.72015e-23
8.58820e-04 4.31369e+00 4.15861e-24
8.58820e-04 4.39734e+00 2.23316e-25
4.52415e-03 8.58820e-04 5.96845e-11
4.52415e-03 4.52415e-03 1.65607e-09
4.52415e-03 1.11146e-02 9.99006e-09
4.52415e-03 2.06252e-02 3.43495e-08
4.52415e-03 3.30468e-02 8.78890e-08
4.52415e-03 4.83674e-02 1.87101e-07
4.52415e-03 6.65719e-02 3.50777e-07
4.52415e-03 8.76427e-02 5.98272e-07
4.52415e-03 1.11559e-01 9.46952e-07
4.52415e-03 1.38298e-01 1.40892e-06
4.52415e-03 1.67832e-01 1.98739e-06
4.52415e-03 2.00134e-01 2.67346e-06
4.52415e-03 2.35172e-01 3.44423e-06
4.52415e-03 2.72911e-01 4.26317e-06
4.52415e-03 3.13315e-01 5.08333e-06
4.52415e-03 3.56344e-01 5.85294e-06
4.52415e-03 4.01956e-01 6.52248e-06
4.52415e-03 4.50106e-01 7.05141e-06
4.52415e-03 5.00748e-01 7.41300e-06
4.52415e-03 5.53832e-01 7.59641e-06
4.52415e-03 6.09306e-01 7.60581e-06
4.52415e-03 6.67116e-01 7.45739e-06
4.52415e-03 7.27206e-01 7.17533e-06
4.52415e-03 7.89516e-01 6.78773e-06
4.52415e-03 8.53986e-01 6.32316e-06
4.52415e-03 9.20552e-01 5.80829e-06
4.52415e-03 9.89151e-01 5.26645e-06
4.52415e-03 1.05971e+00 4.71695e-06
4.52415e-03 1.13217e+00 4.17500e-06
4.52415e-03 1.20646e+00 3.65193e-06
4.52415e-03 1.28249e+00 3.15557e-06
4.52415e-03 1.36021e+00 2.69074e-06
4.52415e-03 1.43953e+00 2.25977e-06
4.52415e-03 1.52037e+00 1.86315e-06
4.52415e-03 1.60266e+00 1.50026e-06
4.52415e-03 1.68631e+00 1.17041e-06
4.52415e-03 1.77124e+00 8.73837e-07
4.52415e-03 1.85738e+00 6.12624e-07
4.52415e-03 1.94463e+00 3.91034e-07
4.52415e-03 2.03292e+00 2.14573e-07
4.52415e-03 2.12215e+00 8.75586e-08
4.52415e-03 2.21224e+00 9.76848e-09
4.52415e-03 2.30309e+00 -2.59303e-08
4.52415e-03 2.39463e+00 -3.27433e-08
4.52415e-03 2.48676e+00 -2.55077e-08
4.52415e-03 2.57939e+00 -1.54374e-08
4.52415e-03 2.67243e+00 -7.81519e-09
4.52415e-03 2.76579e+00 -3.44066e-09
4.52415e-03 2.85938e+00 -1.34161e-09
4.52415e-03 2.95311e+00 -4.64482e-10
4.52415e-03 3.04689e+00 -1.41914e-10
4.52415e-03 3.14062e+00 -3.78967e-11
4.52415e-03 3.23421e+00 -8.73280e-12
4.52415e-03 3.32757e+00 -1.70427e-12
4.52415e-03 3.42061e+00 -2.72473e-13
4.52415e-03 3.51324e+00 -3.30508e-14
4.52415e-03 3.60537e+00 -2.26348e-15
4.52415e-03 3.69691e+00 1.66953e-16
4.52415e-03 3.78776e+00 8.82415e-17
4.52415e-03 3.87785e+00 1.76754e-17
4.52415e-03 3.96708e+00 2.50725e-18
4.52415e-03 4.05537e+00 2.79164e-19
4.52415e-03 4.14262e+00 2.51868e-20
4.52415e-03 4.22876e+00 1.86490e-21
4.52415e-03 4.31369e+00 1.15405e-22
4.52415e-03 4.39734e+00 6.19720e-24
1.11146e-02 8.58820e-04 3.60034e-10
1.11146e-02 4.52415e-03 9.99006e-09
1.11146e-02 1.11146e-02 6.02639e-08
1.11146e-02 2.06252e-02 2.07210e-07
1.11146e-02 3.30468e-02 5.30182e-07
1.11146e-02 4.83674e-02 1.12867e-06
1.11146e-02 6.65719e-02 2.11605e-06
1.11146e-02 8.76427e-02 3.60907e-06
1.11146e-02 1.11559e-01 5.71253e-06
1.11146e-02 1.38298e-01 8.49947e-06
1.11146e-02 1.67832e-01 1.19894e-05
1.11146e-02 2.00134e-01 1.61286e-05
1.11146e-02 2.35172e-01 2.07791e-05
1.11146e-02 2.72911e-01 2.57205e-05
1.11146e-02 3.13315e-01 3.06696e-05
1.11146e-02 3.56344e-01 3.53142e-05
1.11146e-02 4.01956e-01 3.93552e-05
1.11146e-02 4.50106e-01 4.25481e-05
1.11146e-02 5.00748e-01 4.47314e-05
1.11146e-02 5.53832e-01 4.58396e-05
1.11146e-02 6.09306e-01 4.58976e-05
1.11146e-02 6.67116e-01 4.50031e-05
1.11146e-02 7.27206e-01 4.33020e-05
1.11146e-02 7.89516e-01 4.09637e-05
1.11146e-02 8.53986e-01 3.81607e-05
1.11146e-02 9.20552e-01 3.50540e-05
1.11146e-02 9.89151e-01 3.17843e-05
1.11146e-02 1.05971e+00 2.84683e-05
1.11146e-02 1.13217e+00 2.51977e-05
1.11146e-02 1.20646e+00 2.20410e-05
1.11146e-02 1.28249e+00 1.90455e-05
1.11146e-02 1.36021e+00 1.62401e-05
1.11146e-02 1.43953e+00 1.36391e-05
1.11146e-02 1.52037e+00 1.12453e-05
1.11146e-02 1.60266e+00 9.05511e-06
1.11146e-02 1.68631e+00 7.06430e-06
1.11146e-02 1.77124e+00 5.27427e-06
1.11146e-02 1.85738e+00 3.69767e-06
1.11146e-02 1.94463e+00 2.36021e-06
1.11146e-02 2.03292e+00 1.29513e-06
1.11146e-02 2.12215e+00 5.28493e-07
1.11146e-02 2.21224e+00 5.89622e-08
1.11146e-02 2.30309e+00 -1.56512e-07
1.11146e-02 2.39463e+00 -1.97635e-07
1.11146e-02 2.48676e+00 -1.53963e-07
1.11146e-02 2.57939e+00 -9.31791e-08
1.11146e-02 2.67243e+00 -4.71723e-08
1.11146e-02 2.76579e+00 -2.07678e-08
1.11146e-02 2.85938e+00 -8.09798e-09
1.11146e-02 2.95311e+00 -2.80363e-09
1.11146e-02 3.04689e+00 -8.56603e-10
1.11146e-02 3.14062e+00 -2.28747e-10
1.11146e-02 3.23421e+00 -5.27121e-11
1.11146e-02 3.32757e+00 -1.02872e-11
1.11146e-02 3.42061e+00 -1.64470e-12
1.11146e-02 3.51324e+00 -1.99503e-13
1.11146e-02 3.60537e+00 -1.36636e-14
1.11146e-02 3.69691e+00 1.00758e-15
1.11146e-02 3.78776e+00 5.32610e-16
1.11146e-02 3.87785e+00 1.06687e-16
1.11146e-02 3.96708e+00 1.51337e-17
1.11146e-02 4.05537e+00 1.68503e-18
1.11146e-02 4.14262e+00 1.52028e-19
1.11146e-02 4.22876e+00 1.12566e-20
1.11146e-02 4.31369e+00 6.96588e-22
1.11146e-02 4.39734e+00 3.74063e-23
2.06252e-02 8.58820e-04 1.23792e-09
2.06252e-02 4.52415e-03 3.43495e-08
2.06252e-02 1.11146e-02 2.07210e-07
2.06252e-02 2.06252e-02 7.12464e-07
